type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,label,first_word,data
CSI_DATA,5822,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77061540,0,83,0,128,Standing1Pose,0,"0,0,-5,9,-7,10,-9,11,-10,11,-10,12,-11,13,-10,13,-10,13,-9,13,-9,11,-8,11,-8,10,-8,9,-8,7,-9,6,-9,5,-9,4,-9,3,-9,1,-9,0,-9,-1,-9,-2,-9,-3,-8,-4,-8,-5,-8,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-3,12,-4,12,-5,11,-6,10,-6,9,-6,7,-5,5,-4,3,-2,2,0,1,3,0,6,1,9,1,11,3,13,4,15,6,16,8,15,10,15,11,14,11,13,10,11,9,10,7,9,4,9,2,8"
CSI_DATA,5823,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77076526,0,83,0,128,Standing1Pose,0,"0,0,-6,-9,-6,-11,-5,-13,-5,-14,-6,-15,-6,-16,-6,-15,-6,-15,-6,-14,-6,-13,-6,-13,-5,-12,-4,-11,-3,-11,-2,-10,-1,-10,0,-10,1,-9,2,-9,3,-8,4,-7,5,-7,6,-6,6,-5,7,-5,7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,9,-5,11,-5,11,-4,11,-3,11,-2,10,-1,8,-1,6,-2,3,-3,1,-4,-2,-6,-4,-8,-5,-11,-6,-13,-6,-15,-5,-17,-4,-18,-3,-18,-2,-18,0,-17,1,-16,1,-14,1,-12,0,-10,-2,-8,-4"
CSI_DATA,5824,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77092490,0,83,0,128,Standing1Pose,0,"0,0,-3,-11,-1,-13,0,-15,0,-16,0,-17,-1,-18,-1,-18,-2,-17,-2,-16,-1,-16,-1,-15,-1,-14,-1,-12,0,-12,1,-11,2,-10,3,-9,4,-9,5,-8,6,-6,6,-6,7,-5,8,-3,8,-3,9,-2,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,8,-9,9,-9,10,-8,10,-7,10,-5,9,-4,8,-3,6,-3,3,-3,0,-4,-3,-5,-6,-7,-8,-9,-10,-11,-10,-14,-10,-16,-10,-17,-9,-18,-8,-18,-6,-18,-5,-16,-4,-14,-4,-12,-4,-10,-5,-7,-7"
CSI_DATA,5825,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77104807,0,83,0,128,Standing1Pose,0,"0,0,-11,1,-13,-1,-14,-2,-16,-3,-16,-3,-17,-2,-17,-2,-16,-2,-16,-1,-15,-1,-14,-1,-13,-2,-12,-2,-11,-3,-10,-3,-9,-4,-9,-5,-8,-6,-7,-7,-6,-7,-5,-8,-4,-8,-3,-9,-2,-9,-1,-10,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,9,9,8,9,7,9,6,9,5,7,4,5,3,3,2,0,2,-3,2,-6,3,-8,5,-10,7,-11,9,-12,12,-11,13,-10,15,-9,16,-8,16,-6,16,-5,15,-5,13,-5,10,-6,8,-7,6"
CSI_DATA,5826,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77121807,0,83,0,128,Standing1Pose,0,"0,0,1,-11,3,-14,5,-15,6,-16,6,-17,6,-17,5,-18,5,-17,5,-17,4,-16,4,-15,4,-14,4,-13,4,-12,5,-10,6,-9,7,-8,7,-7,8,-6,8,-4,8,-3,9,-2,9,-1,9,0,9,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,4,-13,5,-13,7,-12,7,-11,8,-9,7,-7,6,-6,4,-4,2,-3,-1,-3,-4,-3,-7,-4,-10,-6,-12,-7,-14,-10,-15,-12,-16,-14,-15,-15,-14,-16,-13,-16,-12,-15,-10,-13,-9,-11,-9,-8,-9,-5,-9"
CSI_DATA,5827,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77139060,0,83,0,128,Standing1Pose,0,"0,0,0,11,-2,13,-3,14,-4,15,-4,17,-4,17,-3,17,-3,17,-2,16,-2,15,-2,14,-2,13,-3,12,-4,11,-4,10,-5,9,-6,8,-7,7,-8,6,-8,5,-9,3,-10,2,-10,1,-10,0,-10,-1,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-8,10,-9,9,-10,8,-11,7,-11,6,-10,4,-9,3,-6,2,-4,2,-1,2,3,3,5,5,8,7,10,9,11,12,12,14,12,16,11,17,10,17,9,17,7,16,6,14,5,11,5,9,6,6,7"
CSI_DATA,5828,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77152803,0,83,0,128,Standing1Pose,0,"0,0,-10,-4,-11,-7,-12,-8,-13,-10,-13,-10,-14,-10,-14,-9,-14,-9,-14,-8,-13,-8,-12,-8,-11,-8,-10,-7,-8,-8,-7,-8,-6,-8,-5,-9,-4,-9,-3,-9,-1,-9,0,-9,1,-9,2,-9,3,-8,4,-8,4,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,11,5,11,6,10,6,9,6,7,5,6,3,4,1,3,-1,1,-4,1,-7,0,-10,1,-12,2,-14,4,-15,6,-16,7,-16,9,-15,10,-14,11,-12,11,-11,10,-10,9,-9,7,-9,4,-9,1"
CSI_DATA,5829,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77160831,0,83,0,128,Standing1Pose,0,"0,0,1,10,0,12,-1,13,-1,15,-1,16,-1,16,-1,16,-1,15,0,15,0,14,0,13,0,12,-1,11,-2,10,-3,10,-4,9,-5,8,-5,7,-6,6,-7,5,-8,4,-8,3,-9,2,-9,1,-9,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,8,-9,8,-10,7,-11,6,-11,4,-10,3,-8,2,-6,2,-4,2,-1,2,2,4,5,5,7,7,8,10,9,12,10,14,9,15,8,16,7,17,6,16,5,15,4,13,3,11,4,9,5,6,6"
CSI_DATA,5830,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77169782,0,83,0,128,Standing1Pose,0,"0,0,9,-5,11,-4,13,-3,14,-3,15,-4,15,-4,15,-4,15,-4,15,-5,14,-4,13,-4,12,-4,11,-3,10,-2,10,-1,9,0,9,1,8,2,7,3,7,4,6,5,5,6,4,7,4,7,3,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-7,-11,-7,-12,-6,-12,-5,-12,-4,-11,-3,-8,-2,-7,-2,-4,-1,-1,-3,1,-4,3,-6,5,-8,6,-10,7,-13,6,-15,6,-17,4,-18,3,-19,1,-18,0,-18,0,-16,0,-15,0,-12,2,-10,4,-8"
CSI_DATA,5831,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77183375,0,83,0,128,Standing1Pose,0,"0,0,-9,6,-11,6,-13,5,-15,6,-15,6,-15,7,-15,7,-14,6,-14,7,-13,6,-13,6,-11,5,-11,4,-10,3,-10,2,-10,0,-10,0,-9,-2,-9,-3,-8,-4,-8,-5,-7,-6,-6,-6,-6,-7,-5,-8,-4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,2,12,1,12,0,11,-1,10,-1,8,-1,6,-1,3,0,1,1,-1,3,-3,6,-4,8,-4,11,-4,13,-3,15,-2,17,0,17,2,17,3,17,4,16,4,14,3,13,2,11,-1,9,-3,8"
CSI_DATA,5832,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77192785,0,83,0,128,Standing1Pose,0,"0,0,8,5,9,7,10,9,10,10,11,11,11,10,12,10,12,9,12,9,11,8,10,8,9,8,7,8,6,7,5,7,4,8,3,8,2,8,0,8,-1,8,-2,8,-3,8,-4,7,-5,6,-5,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-12,-3,-13,-4,-12,-5,-12,-5,-11,-6,-10,-5,-7,-4,-6,-2,-4,1,-2,3,-1,6,-1,9,0,11,-1,14,-3,15,-4,16,-6,16,-8,15,-9,14,-10,13,-10,12,-10,10,-9,9,-7,8,-4,8,-1"
CSI_DATA,5833,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77206478,0,83,0,128,Standing1Pose,0,"0,0,4,-10,6,-11,8,-11,9,-12,9,-13,9,-13,9,-13,8,-13,8,-13,8,-12,7,-11,6,-10,7,-10,7,-8,7,-7,7,-6,8,-5,8,-4,8,-3,8,-2,8,0,8,1,7,2,7,3,7,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,1,-12,2,-13,3,-12,4,-11,4,-9,4,-8,4,-6,2,-4,1,-3,-1,-1,-4,-1,-7,-1,-10,-2,-12,-3,-14,-5,-16,-6,-16,-8,-17,-10,-16,-11,-15,-11,-14,-10,-12,-9,-11,-7,-10,-5,-9,-2,-9"
CSI_DATA,5834,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77225778,0,83,0,128,Standing1Pose,0,"0,0,10,1,11,3,12,4,14,5,14,5,15,5,15,5,14,5,14,4,13,4,12,3,11,4,10,4,9,4,8,5,7,6,6,6,5,7,4,7,3,8,2,8,1,8,-1,8,-2,8,-2,8,-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-7,-11,-8,-11,-8,-10,-8,-9,-8,-8,-7,-6,-5,-5,-3,-4,0,-3,3,-2,6,-3,8,-4,10,-5,12,-7,13,-10,13,-11,13,-13,11,-14,10,-15,9,-15,8,-14,7,-12,7,-10,7,-7,7,-4"
CSI_DATA,5835,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77234216,0,83,0,128,Standing1Pose,0,"0,0,9,3,10,5,11,7,12,8,13,8,14,8,13,7,13,7,13,6,13,6,11,6,10,6,9,6,8,6,7,6,6,7,5,7,4,7,2,8,1,8,0,8,-1,8,-2,8,-3,7,-4,8,-5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-12,-5,-12,-6,-12,-6,-11,-7,-10,-7,-9,-6,-7,-4,-6,-2,-4,0,-3,3,-2,6,-2,9,-2,11,-3,13,-5,14,-7,15,-9,14,-11,14,-12,12,-12,12,-13,10,-12,9,-11,8,-8,8,-6,8,-3"
CSI_DATA,5836,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77248002,0,83,0,128,Standing1Pose,0,"0,0,10,0,11,2,13,4,14,5,14,4,15,4,15,4,15,4,15,3,14,3,13,3,12,3,11,3,9,4,9,4,7,5,7,6,5,6,4,7,3,7,2,8,1,8,-1,8,-1,8,-2,8,-3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-11,-8,-11,-9,-10,-9,-9,-10,-8,-9,-7,-8,-5,-6,-4,-3,-3,0,-3,3,-3,6,-3,8,-4,10,-6,11,-8,12,-11,12,-12,12,-15,10,-15,9,-16,8,-15,7,-14,6,-13,6,-10,7,-8,7,-5"
CSI_DATA,5837,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77257552,0,83,0,128,Standing1Pose,0,"0,0,-6,-9,-5,-12,-4,-14,-4,-15,-5,-16,-5,-16,-5,-16,-5,-16,-6,-15,-5,-14,-5,-13,-4,-13,-3,-12,-2,-11,-1,-11,0,-10,1,-10,2,-9,3,-9,4,-8,5,-7,6,-6,7,-5,7,-4,7,-4,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-5,11,-4,12,-3,12,-2,11,-1,10,-1,8,-1,6,-1,3,-3,1,-4,-2,-6,-4,-8,-5,-11,-6,-13,-6,-16,-6,-17,-4,-19,-3,-19,-2,-19,0,-18,1,-16,1,-14,1,-12,0,-10,-2,-8,-4"
CSI_DATA,5838,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77266940,0,83,0,128,Standing1Pose,0,"0,0,-8,6,-11,6,-13,6,-14,6,-15,7,-15,7,-14,7,-14,8,-14,8,-13,7,-12,7,-11,6,-11,5,-11,4,-10,3,-10,1,-10,0,-10,-1,-9,-2,-9,-3,-8,-4,-7,-5,-7,-6,-6,-7,-6,-7,-5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,2,12,1,12,0,11,-1,10,-1,8,-1,6,-1,3,0,1,1,-1,3,-3,6,-4,8,-4,11,-4,13,-3,15,-2,17,0,18,2,18,3,17,4,16,4,15,3,13,2,11,0,9,-3,8"
CSI_DATA,5839,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77281454,0,83,0,128,Standing1Pose,0,"0,0,-2,-12,-1,-14,0,-16,1,-17,1,-19,1,-19,0,-19,0,-18,0,-17,0,-17,0,-16,0,-15,0,-14,1,-13,2,-12,3,-11,4,-10,5,-9,6,-8,7,-7,7,-6,8,-4,8,-3,9,-2,9,-2,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,7,-11,9,-10,10,-9,10,-8,10,-6,9,-5,8,-4,5,-3,3,-3,0,-4,-3,-5,-6,-6,-9,-9,-11,-11,-12,-14,-12,-16,-12,-18,-11,-19,-10,-19,-8,-19,-7,-17,-6,-15,-5,-13,-5,-10,-6,-7,-8"
CSI_DATA,5840,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77297221,0,83,0,128,Standing1Pose,0,"0,0,10,-6,12,-5,14,-5,16,-5,17,-5,17,-5,17,-6,16,-6,16,-6,15,-6,14,-5,13,-5,12,-4,11,-3,11,-2,10,0,10,1,9,2,8,3,8,5,7,6,6,6,5,7,4,8,4,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-7,-13,-7,-13,-6,-14,-4,-13,-3,-12,-3,-10,-2,-7,-2,-4,-2,-2,-3,1,-5,4,-7,5,-9,6,-12,6,-15,6,-17,5,-19,3,-20,2,-21,0,-20,-1,-19,-1,-18,-1,-16,0,-14,2,-11,4,-9"
CSI_DATA,5841,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77307723,0,83,0,128,Standing1Pose,0,"0,0,-10,3,-13,2,-14,2,-16,2,-16,2,-16,2,-16,3,-16,3,-15,3,-15,3,-14,3,-13,2,-12,1,-11,0,-11,0,-10,-1,-10,-3,-9,-3,-8,-5,-7,-5,-7,-6,-6,-7,-5,-7,-4,-8,-3,-8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,7,10,6,11,5,11,4,9,3,8,2,5,1,3,2,0,2,-3,3,-5,5,-7,6,-8,9,-8,11,-8,14,-7,15,-6,17,-5,17,-3,17,-3,16,-2,15,-2,13,-2,11,-4,9,-6,7"
CSI_DATA,5842,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77322459,0,83,0,128,Standing1Pose,0,"0,0,-11,6,-13,5,-16,5,-17,4,-18,6,-18,6,-17,6,-16,6,-16,7,-15,6,-15,6,-13,5,-13,4,-12,3,-12,2,-12,0,-11,-1,-11,-2,-10,-4,-9,-5,-9,-6,-8,-7,-7,-7,-6,-7,-5,-9,-5,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,12,5,13,4,13,3,12,2,11,1,9,0,6,0,3,1,0,2,-2,4,-5,6,-6,9,-7,11,-7,14,-6,17,-5,19,-3,20,-1,20,1,20,1,18,2,17,1,15,0,13,-2,11,-5,8"
CSI_DATA,5843,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77337017,0,83,0,128,Standing1Pose,0,"0,0,-10,2,-13,1,-14,0,-16,0,-16,0,-16,0,-17,1,-16,1,-16,2,-15,1,-14,1,-13,0,-12,0,-11,-1,-11,-2,-10,-3,-9,-4,-9,-5,-8,-5,-7,-6,-6,-7,-5,-8,-4,-8,-3,-8,-2,-9,-1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,7,10,6,10,6,10,5,9,3,7,2,5,2,3,2,0,2,-3,3,-5,4,-7,6,-9,8,-9,10,-9,13,-9,15,-8,16,-6,17,-5,17,-4,16,-3,15,-3,13,-4,11,-5,9,-6,6"
CSI_DATA,5844,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77346955,0,83,0,128,Standing1Pose,0,"0,0,-11,1,-13,0,-14,-1,-16,-1,-16,-1,-17,-1,-16,-1,-16,0,-16,0,-15,0,-14,0,-13,-1,-12,-1,-11,-2,-10,-3,-10,-4,-9,-4,-8,-5,-7,-6,-6,-7,-5,-7,-4,-8,-3,-8,-2,-9,-1,-9,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,8,9,7,10,6,10,5,9,4,7,3,5,2,2,2,0,2,-3,2,-6,4,-8,5,-9,7,-10,10,-10,12,-10,14,-9,16,-8,16,-6,16,-5,16,-4,15,-4,13,-4,11,-5,8,-7,6"
CSI_DATA,5845,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77358898,0,83,0,128,Standing1Pose,0,"0,0,-11,-1,-13,-3,-14,-5,-15,-5,-16,-6,-16,-6,-16,-5,-15,-5,-16,-4,-15,-4,-14,-4,-13,-4,-11,-4,-10,-5,-10,-5,-8,-6,-7,-7,-6,-7,-5,-8,-4,-8,-3,-9,-2,-9,-1,-9,0,-9,1,-9,2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,10,7,10,7,9,8,8,7,6,6,5,4,4,2,3,-1,2,-4,2,-7,2,-9,3,-11,5,-12,7,-13,9,-14,11,-13,12,-12,13,-11,14,-9,14,-8,13,-8,11,-7,9,-7,7,-8,4"
CSI_DATA,5846,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77369167,0,83,0,128,Standing1Pose,0,"0,0,-10,-4,-11,-6,-12,-8,-13,-9,-14,-9,-14,-9,-14,-9,-14,-8,-14,-8,-13,-7,-12,-7,-11,-7,-10,-7,-9,-7,-8,-7,-7,-8,-6,-8,-5,-8,-4,-9,-2,-9,-1,-9,0,-9,1,-9,2,-8,3,-8,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,11,4,11,5,11,5,10,5,8,4,6,3,5,1,3,-2,2,-4,1,-7,1,-10,1,-12,2,-14,3,-15,5,-16,7,-16,9,-15,10,-14,11,-13,11,-12,10,-10,9,-9,7,-9,5,-9,2"
CSI_DATA,5847,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77380262,0,83,0,128,Standing1Pose,0,"0,0,6,8,5,10,5,12,6,13,6,14,6,15,7,14,7,14,7,13,6,12,6,11,5,11,4,10,3,10,2,9,1,9,-1,9,-2,8,-3,8,-4,8,-5,7,-6,6,-7,6,-7,5,-8,4,-8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-11,3,-12,2,-13,1,-13,0,-12,0,-11,-1,-9,-1,-7,0,-4,1,-2,3,1,5,2,8,3,10,4,13,4,15,3,16,2,18,0,18,-1,17,-3,17,-3,15,-4,13,-3,11,-2,10,0,8,2"
CSI_DATA,5848,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77387464,0,83,0,128,Standing1Pose,0,"0,0,5,8,5,11,4,13,5,14,5,15,5,15,6,15,6,14,6,13,6,13,5,12,5,11,3,10,2,10,2,10,0,9,-1,9,-2,8,-3,8,-4,7,-5,7,-6,6,-7,5,-7,4,-8,4,-8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-11,4,-12,3,-13,2,-13,1,-12,0,-11,0,-9,0,-7,0,-4,2,-2,3,1,5,3,8,4,10,5,13,5,15,4,16,3,18,1,18,0,17,-2,16,-3,15,-3,13,-2,11,-1,9,1,8,3"
CSI_DATA,5849,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77401324,0,83,0,128,Standing1Pose,0,"0,0,4,-11,6,-13,8,-13,9,-14,9,-15,9,-16,9,-16,8,-15,8,-15,7,-14,7,-13,6,-12,6,-11,7,-10,7,-9,8,-8,8,-6,8,-5,8,-4,9,-2,9,-1,9,0,9,1,8,2,8,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,1,-14,3,-13,4,-13,5,-12,5,-10,5,-8,4,-6,3,-4,1,-3,-2,-2,-5,-1,-8,-2,-11,-3,-13,-4,-15,-6,-17,-8,-17,-10,-17,-12,-17,-13,-15,-13,-14,-12,-13,-11,-11,-9,-10,-6,-10,-2,-10"
CSI_DATA,5850,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77415672,0,83,0,128,Standing1Pose,0,"0,0,-7,7,-10,7,-12,7,-13,8,-13,9,-14,9,-13,10,-13,9,-12,9,-12,9,-11,8,-10,7,-10,6,-10,5,-10,4,-10,3,-10,2,-9,1,-9,-1,-9,-2,-8,-3,-8,-4,-8,-5,-7,-6,-7,-6,-6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,12,1,12,0,12,-1,11,-2,9,-2,8,-2,6,-1,3,0,1,1,-1,4,-2,6,-3,8,-3,11,-2,13,-1,16,0,17,2,18,4,17,5,16,5,15,5,14,4,12,3,11,1,9,-2,8"
CSI_DATA,5851,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77428882,0,83,0,128,Standing1Pose,0,"0,0,-8,8,-11,8,-13,8,-13,8,-14,9,-14,10,-14,10,-13,10,-12,10,-12,9,-12,8,-11,8,-10,7,-10,6,-10,4,-10,3,-10,2,-10,1,-10,0,-9,-2,-9,-3,-9,-4,-8,-5,-8,-6,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,12,2,13,1,13,-1,12,-1,10,-2,8,-2,6,-1,3,0,1,2,-1,4,-2,6,-3,9,-3,12,-2,14,-1,16,0,18,2,19,4,18,5,17,6,16,6,14,5,13,3,12,1,10,-2,9"
CSI_DATA,5852,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77445030,0,83,0,128,Standing1Pose,0,"0,0,9,4,9,7,10,9,11,9,11,10,12,10,12,10,12,9,12,8,11,8,11,7,9,7,8,7,7,7,6,7,5,8,4,8,3,8,1,8,0,8,-1,8,-2,8,-3,8,-4,7,-4,7,-5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-1,-13,-2,-13,-3,-13,-4,-12,-4,-10,-4,-8,-3,-6,-1,-4,1,-2,3,-1,6,0,9,0,11,0,14,-2,15,-3,16,-5,16,-7,16,-8,15,-9,14,-10,12,-9,11,-8,10,-6,9,-4,8,-1"
CSI_DATA,5853,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77458120,0,83,0,128,Standing1Pose,0,"0,0,-8,-7,-9,-10,-9,-12,-9,-13,-10,-13,-10,-14,-10,-13,-11,-13,-11,-12,-10,-11,-9,-11,-9,-10,-8,-10,-6,-10,-5,-10,-4,-10,-3,-10,-2,-9,-1,-9,1,-9,2,-9,3,-8,4,-8,4,-7,5,-7,6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-2,11,-2,12,-1,12,0,11,1,10,1,8,0,6,-1,3,-3,1,-4,-1,-7,-2,-10,-3,-12,-3,-14,-2,-17,-1,-18,1,-19,2,-18,4,-17,5,-16,5,-15,5,-13,5,-12,3,-10,1,-9,-2"
CSI_DATA,5854,60:32:b1:0c:75:92,-48,11,1,4,0,0,1,0,1,0,0,-94,0,1,0,77468899,0,83,0,128,Standing1Pose,0,"0,0,-1,11,-2,12,-4,14,-4,15,-5,16,-4,16,-4,16,-4,16,-3,15,-3,14,-3,13,-3,12,-4,11,-4,11,-5,9,-6,9,-6,7,-7,7,-8,5,-8,4,-9,3,-9,2,-9,1,-10,0,-10,-1,-10,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-6,10,-8,10,-9,9,-10,8,-10,6,-9,5,-8,4,-6,2,-3,2,0,2,3,3,6,4,8,6,10,8,12,10,12,12,13,14,12,15,11,16,9,15,8,14,7,12,6,10,6,7,7,5,8"
CSI_DATA,5855,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77482151,0,83,0,128,Standing1Pose,0,"0,0,3,-10,5,-12,7,-13,8,-14,8,-14,8,-15,7,-15,7,-14,7,-14,6,-13,6,-13,6,-11,6,-10,6,-9,6,-8,7,-7,7,-6,8,-5,8,-4,8,-3,8,-1,8,0,8,1,8,2,7,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2,-13,3,-13,4,-12,5,-11,5,-9,5,-7,4,-6,3,-4,1,-3,-2,-1,-5,-1,-7,-2,-10,-3,-12,-5,-14,-6,-16,-8,-16,-10,-16,-11,-15,-12,-14,-12,-13,-12,-11,-10,-10,-8,-9,-5,-9,-2,-9"
CSI_DATA,5856,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,77494139,0,83,0,128,Standing1Pose,0,"0,0,-11,-5,-12,-7,-13,-9,-14,-10,-15,-10,-15,-10,-15,-10,-15,-9,-15,-9,-14,-8,-13,-8,-13,-7,-11,-8,-10,-8,-9,-8,-7,-9,-6,-9,-5,-9,-4,-9,-2,-10,-1,-9,0,-10,1,-10,2,-9,2,-9,4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,13,3,12,4,12,5,11,5,9,4,7,3,5,1,3,-2,2,-5,1,-8,0,-11,1,-13,2,-16,3,-17,5,-18,7,-18,9,-17,10,-16,11,-14,12,-13,10,-11,10,-10,7,-10,4,-10,1"
